,Text,True,mask,0,1,2,3,4,5
114,i had this feeling come over me and i knew i didnt just like him i liked him liked him if you watched hey arnold you know what i mean haha,LABEL_2,-1,9.781702203781606e-08,9.781702203781606e-08,9.781702203781606e-08,9.781702203781606e-08,9.781702203781606e-08,9.781702203781606e-08
115,i had this feeling come over me and i knew i didnt just like him i liked him liked him if you watched hey arnold you know what i mean haha,LABEL_2,0,1.1232378938075271e-07,1.1232378938075271e-07,1.1232378938075271e-07,1.1232378938075271e-07,1.1232378938075271e-07,1.1232378938075271e-07
116,i learn more about being girly and becoming more of the real lily i am i didnt mind it but will admit to some times feeling like wanting badly to have something real to wear adoring my neck showing i belong to mis,LABEL_2,-1,1.719539142186477e-07,1.719539142186477e-07,1.719539142186477e-07,1.719539142186477e-07,1.719539142186477e-07,1.719539142186477e-07
117,i learn more about being girly and becoming more of the real lily i am i didnt mind it but will admit to some times feeling like wanting badly to have something real to wear adoring my neck showing i belong to mis,LABEL_2,0,2.669603986760194e-07,2.669603986760194e-07,2.669603986760194e-07,2.669603986760194e-07,2.669603986760194e-07,2.669603986760194e-07
118,i feel like any time i spend with caitlin and liza watching anime or doing things the others arent fond of will be held against us again in the future,LABEL_2,-1,2.374261072191075e-07,2.374261072191075e-07,2.374261072191075e-07,2.374261072191075e-07,2.374261072191075e-07,2.374261072191075e-07
119,i feel like any time i spend with caitlin and liza watching anime or doing things the others arent fond of will be held against us again in the future,LABEL_2,0,2.380194104034672e-07,2.380194104034672e-07,2.380194104034672e-07,2.380194104034672e-07,2.380194104034672e-07,2.380194104034672e-07
120,i dont usually give rave reviews and usually there is something i dont like about a product but not here people this is a balm that feels really lovely on your lips and doesnt dry them out once it wears off,LABEL_2,-1,6.240558292347487e-08,6.240558292347487e-08,6.240558292347487e-08,6.240558292347487e-08,6.240558292347487e-08,6.240558292347487e-08
121,i dont usually give rave reviews and usually there is something i dont like about a product but not here people this is a balm that feels really lovely on your lips and doesnt dry them out once it wears off,LABEL_2,0,1.0064768218853715e-07,1.0064768218853715e-07,1.0064768218853715e-07,1.0064768218853715e-07,1.0064768218853715e-07,1.0064768218853715e-07
122,i can do is to run away the second i feel like im starting to grow fond of the person,LABEL_2,-1,1.1092114959865285e-07,1.1092114959865285e-07,1.1092114959865285e-07,1.1092114959865285e-07,1.1092114959865285e-07,1.1092114959865285e-07
123,i can do is to run away the second i feel like im starting to grow fond of the person,LABEL_2,0,1.2038162822136655e-07,1.2038162822136655e-07,1.2038162822136655e-07,1.2038162822136655e-07,1.2038162822136655e-07,1.2038162822136655e-07
124,i are both aware i have many personal reasons to feel less than fond shall we say of your prince and i suppose it s only human of me to wish to make that point abundantly clear to him,LABEL_2,-1,2.1938524241704727e-07,2.1938524241704727e-07,2.1938524241704727e-07,2.1938524241704727e-07,2.1938524241704727e-07,2.1938524241704727e-07
125,i are both aware i have many personal reasons to feel less than fond shall we say of your prince and i suppose it s only human of me to wish to make that point abundantly clear to him,LABEL_2,0,2.0762169583576906e-07,2.0762169583576906e-07,2.0762169583576906e-07,2.0762169583576906e-07,2.0762169583576906e-07,2.0762169583576906e-07
126,i guess in a way i feel peace that it is finally over i do have fond memories i just could live the way they wanted me to amp one thing i know i believe that is there is a god a goddess or whomever they wouldnt want me to be a hypocrite,LABEL_2,-1,1.9488091140829056e-07,1.9488091140829056e-07,1.9488091140829056e-07,1.9488091140829056e-07,1.9488091140829056e-07,1.9488091140829056e-07
127,i guess in a way i feel peace that it is finally over i do have fond memories i just could live the way they wanted me to amp one thing i know i believe that is there is a god a goddess or whomever they wouldnt want me to be a hypocrite,LABEL_2,0,2.526426214899402e-07,2.526426214899402e-07,2.526426214899402e-07,2.526426214899402e-07,2.526426214899402e-07,2.526426214899402e-07
128,i wish i could help you anything you need to contact your family you have permission and i think that it would be appropriate for you to write in a journal your feelings and fond memories of your father,LABEL_2,-1,1.3564550727096503e-07,1.3564550727096503e-07,1.3564550727096503e-07,1.3564550727096503e-07,1.3564550727096503e-07,1.3564550727096503e-07
129,i wish i could help you anything you need to contact your family you have permission and i think that it would be appropriate for you to write in a journal your feelings and fond memories of your father,LABEL_2,0,1.628157662025842e-07,1.628157662025842e-07,1.628157662025842e-07,1.628157662025842e-07,1.628157662025842e-07,1.628157662025842e-07
130,i mean i did like to feel his hands on my body the way he touch me like he would have a girl i liked the way he held me in his strong arms i like the way his kisses felt but i really didnt feel like going any further,LABEL_2,-1,4.206070514101157e-08,4.206070514101157e-08,4.206070514101157e-08,4.206070514101157e-08,4.206070514101157e-08,4.206070514101157e-08
131,i mean i did like to feel his hands on my body the way he touch me like he would have a girl i liked the way he held me in his strong arms i like the way his kisses felt but i really didnt feel like going any further,LABEL_2,0,4.322460256389604e-08,4.322460256389604e-08,4.322460256389604e-08,4.322460256389604e-08,4.322460256389604e-08,4.322460256389604e-08
132,i don t feel like fond of translations recently,LABEL_2,-1,1.765141490750466e-07,1.765141490750466e-07,1.765141490750466e-07,1.765141490750466e-07,1.765141490750466e-07,1.765141490750466e-07
133,i don t feel like fond of translations recently,LABEL_2,0,1.689153492634432e-07,1.689153492634432e-07,1.689153492634432e-07,1.689153492634432e-07,1.689153492634432e-07,1.689153492634432e-07
134,i am not feeling so fond of grapefruit any longer,LABEL_2,-1,2.0019975011109636e-07,2.0019975011109636e-07,2.0019975011109636e-07,2.0019975011109636e-07,2.0019975011109636e-07,2.0019975011109636e-07
135,i am not feeling so fond of grapefruit any longer,LABEL_2,0,2.365721485375616e-07,2.365721485375616e-07,2.365721485375616e-07,2.365721485375616e-07,2.365721485375616e-07,2.365721485375616e-07
136,im feeling rather fond of street and botanical gardens,LABEL_2,-1,1.9508415505242738e-07,1.9508415505242738e-07,1.9508415505242738e-07,1.9508415505242738e-07,1.9508415505242738e-07,1.9508415505242738e-07
137,im feeling rather fond of street and botanical gardens,LABEL_2,0,2.445312361487595e-07,2.445312361487595e-07,2.445312361487595e-07,2.445312361487595e-07,2.445312361487595e-07,2.445312361487595e-07
138,i feel extremely fond of comes an avalanche of anxiety,LABEL_2,-1,2.607603448723239e-07,2.607603448723239e-07,2.607603448723239e-07,2.607603448723239e-07,2.607603448723239e-07,2.607603448723239e-07
139,i feel extremely fond of comes an avalanche of anxiety,LABEL_2,0,3.132730910238024e-07,3.132730910238024e-07,3.132730910238024e-07,3.132730910238024e-07,3.132730910238024e-07,3.132730910238024e-07
140,i woke up feeling more fond of james caswell than ever i really wanted to call him up and tell him how i thought he was a great guy and i was so glad to be friends with him,LABEL_2,-1,1.2232050039528986e-07,1.2232050039528986e-07,1.2232050039528986e-07,1.2232050039528986e-07,1.2232050039528986e-07,1.2232050039528986e-07
141,i woke up feeling more fond of james caswell than ever i really wanted to call him up and tell him how i thought he was a great guy and i was so glad to be friends with him,LABEL_2,0,1.3909867391248554e-07,1.3909867391248554e-07,1.3909867391248554e-07,1.3909867391248554e-07,1.3909867391248554e-07,1.3909867391248554e-07
142,i used to feel sadness about this having fond memories of formation and friendships in tec parishes,LABEL_2,-1,1.2915801050894515e-07,1.2915801050894515e-07,1.2915801050894515e-07,1.2915801050894515e-07,1.2915801050894515e-07,1.2915801050894515e-07
143,i used to feel sadness about this having fond memories of formation and friendships in tec parishes,LABEL_2,0,1.7603876756311365e-07,1.7603876756311365e-07,1.7603876756311365e-07,1.7603876756311365e-07,1.7603876756311365e-07,1.7603876756311365e-07
144,i always imagined love was a personal feeling like screamin fans adoring their rock idol or somethin,LABEL_2,-1,1.4811173798534583e-07,1.4811173798534583e-07,1.4811173798534583e-07,1.4811173798534583e-07,1.4811173798534583e-07,1.4811173798534583e-07
145,i always imagined love was a personal feeling like screamin fans adoring their rock idol or somethin,LABEL_2,0,3.5605935977400804e-07,3.5605935977400804e-07,3.5605935977400804e-07,3.5605935977400804e-07,3.5605935977400804e-07,3.5605935977400804e-07
146,i told gang about it like how i feel conflicted sometimes as to how im supposed to behave to be complicit in perpetuating gender norms and be liked or to stay true to my beliefs and be less popular his reply was really succinct well this isnt a popularity contest is it,LABEL_2,-1,3.812413140735771e-08,3.812413140735771e-08,3.812413140735771e-08,3.812413140735771e-08,3.812413140735771e-08,3.812413140735771e-08
147,i told gang about it like how i feel conflicted sometimes as to how im supposed to behave to be complicit in perpetuating gender norms and be liked or to stay true to my beliefs and be less popular his reply was really succinct well this isnt a popularity contest is it,LABEL_2,0,5.073042075309786e-08,5.073042075309786e-08,5.073042075309786e-08,5.073042075309786e-08,5.073042075309786e-08,5.073042075309786e-08
148,i feel really fond of the characters and i actually care about what happens to them,LABEL_2,-1,2.0704071346244746e-07,2.0704071346244746e-07,2.0704071346244746e-07,2.0704071346244746e-07,2.0704071346244746e-07,2.0704071346244746e-07
149,i feel really fond of the characters and i actually care about what happens to them,LABEL_2,0,2.520895066027151e-07,2.520895066027151e-07,2.520895066027151e-07,2.520895066027151e-07,2.520895066027151e-07,2.520895066027151e-07
150,i feel like i may have fond the hairstyle i was destined to have forever,LABEL_2,-1,1.366293531646079e-07,1.366293531646079e-07,1.366293531646079e-07,1.366293531646079e-07,1.366293531646079e-07,1.366293531646079e-07
151,i feel like i may have fond the hairstyle i was destined to have forever,LABEL_2,0,1.551549644318584e-07,1.551549644318584e-07,1.551549644318584e-07,1.551549644318584e-07,1.551549644318584e-07,1.551549644318584e-07
152,im a little sad and maybe im extrapolating too much about how little ive shared of my life at all and maybe im projecting that he just doesnt care to know and maybe im transferring some feelings about not being liked blah blah blah oh the benefit of a history as a practicing therapist,LABEL_2,-1,1.778040967792549e-07,1.778040967792549e-07,1.778040967792549e-07,1.778040967792549e-07,1.778040967792549e-07,1.778040967792549e-07
153,im a little sad and maybe im extrapolating too much about how little ive shared of my life at all and maybe im projecting that he just doesnt care to know and maybe im transferring some feelings about not being liked blah blah blah oh the benefit of a history as a practicing therapist,LABEL_2,0,1.7414123476555687e-07,1.7414123476555687e-07,1.7414123476555687e-07,1.7414123476555687e-07,1.7414123476555687e-07,1.7414123476555687e-07
154,i feel as one a fond farewell a class post count link href http concertmemoirs,LABEL_2,-1,1.8636980314568063e-07,1.8636980314568063e-07,1.8636980314568063e-07,1.8636980314568063e-07,1.8636980314568063e-07,1.8636980314568063e-07
155,i feel as one a fond farewell a class post count link href http concertmemoirs,LABEL_2,0,2.2326923954096856e-07,2.2326923954096856e-07,2.2326923954096856e-07,2.2326923954096856e-07,2.2326923954096856e-07,2.2326923954096856e-07
156,im starting to feel a little fond of it,LABEL_2,-1,1.8867763174057472e-07,1.8867763174057472e-07,1.8867763174057472e-07,1.8867763174057472e-07,1.8867763174057472e-07,1.8867763174057472e-07
